RR RATE COEFFICIENT FITS (C)20110412 N. R. BADNELL, DEPARTMENT OF PHYSICS, UNIVERSITY OF STRATHCLYDE, GLASGOW G4 0NG, UK.

  Z  N  M  W      A        B        T0         T1        C        T2
 13  2  1  1  1.761E-10  0.5514  5.962E+03  5.081E+07
 14  2  1  1  2.017E-10  0.5588  6.494E+03  5.693E+07
 15  2  1  1  2.190E-10  0.5607  7.591E+03  6.396E+07
 16  2  1  1  2.362E-10  0.5615  8.776E+03  7.208E+07
 17  2  1  1  2.594E-10  0.5663  9.623E+03  7.952E+07
 18  2  1  1  2.812E-10  0.5686  1.063E+04  8.779E+07
 19  2  1  1  3.046E-10  0.5712  1.160E+04  9.639E+07
 20  2  1  1  3.250E-10  0.5743  1.276E+04  1.051E+08
 21  2  1  1  3.366E-10  0.5721  1.473E+04  1.163E+08
 22  2  1  1  3.658E-10  0.5767  1.540E+04  1.250E+08
 23  2  1  1  3.815E-10  0.5761  1.718E+04  1.368E+08
 24  2  1  1  3.963E-10  0.5760  1.914E+04  1.479E+08
 25  2  1  1  4.386E-10  0.5838  1.888E+04  1.556E+08
 26  2  1  1  4.458E-10  0.5802  2.155E+04  1.701E+08
 27  2  1  1  4.629E-10  0.5805  2.352E+04  1.831E+08
 28  2  1  1  4.901E-10  0.5836  2.460E+04  1.937E+08
 29  2  1  1  5.041E-10  0.5828  2.701E+04  2.082E+08
 30  2  1  1  5.258E-10  0.5832  2.882E+04  2.221E+08
 36  2  1  1  6.300E-10  0.5851  4.346E+04  3.140E+08
 42  2  1  1  8.161E-10  0.5972  5.082E+04  4.054E+08
 54  2  1  1  1.082E-09  0.6049  8.335E+04  6.391E+08
  4  3  1  2  1.793E-10  0.7669  8.938E-01  2.138E+06  0.0310  1.382E+04
  4  3  2  2  2.198E-11  1.0178  1.817E+00  2.826E+06  0.0282  6.511E+03
  4  3  3  4  2.198E-11  1.0178  1.817E+00  2.826E+06  0.0282  6.511E+03
  5  3  1  2  3.417E-10  0.7512  3.604E+00  2.821E+06  0.0351  1.295E+07
  5  3  2  2  2.900E-11  0.9921  1.115E+01  5.009E+06  0.0233  1.132E+03
  5  3  3  4  2.874E-11  0.9964  1.117E+01  4.973E+06  0.0211  1.184E+03
  6  3  1  2  1.120E-10  0.6737  1.115E+02  5.938E+06
  6  3  2  2  1.009E-11  0.7316  5.995E+02  6.734E+06  0.2499  4.332E+02
  6  3  3  4  1.015E-11  0.7334  5.877E+02  6.707E+06  0.2494  4.050E+02
  7  3  1  2  1.533E-10  0.6682  1.823E+02  7.751E+06
  7  3  2  2  1.709E-11  1.0549  5.982E+02  4.752E+06  0.0651  2.257E+07
  7  3  3  4  1.709E-11  1.0549  5.982E+02  4.752E+06  0.0651  2.257E+07
  8  3  1  2  1.724E-10  0.6556  3.372E+02  1.030E+07
  8  3  2  2  2.047E-11  0.4335  1.883E+03  1.086E+07  0.4840  8.749E+02
  8  3  3  4  2.047E-11  0.4335  1.883E+03  1.086E+07  0.4840  8.749E+02
  9  3  1  2  2.244E-10  0.6574  4.147E+02  1.268E+07
  9  3  2  2  2.213E-11  0.4529  3.046E+03  1.357E+07  0.4727  1.282E+03
  9  3  3  4  2.314E-11  0.4522  2.786E+03  1.337E+07  0.4735  1.209E+03
 10  3  1  2  2.755E-10  0.6586  5.102E+02  1.535E+07
 10  3  2  2  3.054E-11  0.3980  3.707E+03  1.602E+07  0.5064  1.609E+03
 10  3  3  4  3.054E-11  0.3980  3.707E+03  1.602E+07  0.5064  1.609E+03
 11  3  1  2  3.171E-10  0.6576  6.526E+02  1.848E+07
 11  3  2  2  1.468E-10  1.0415  1.632E+02  1.005E+07  0.0541  6.782E+07
 11  3  3  4  3.421E-11  0.4092  4.838E+03  1.895E+07  0.5003  2.084E+03
 12  3  1  2  3.445E-10  0.6553  8.693E+02  2.196E+07
 12  3  2  2  1.288E-12  0.0000  4.695E+06  6.787E+07
 12  3  3  4  1.295E-12  0.0000  4.655E+06  6.854E+07
 13  3  1  2  3.916E-10  0.6565  1.025E+03  2.544E+07
 13  3  2  2  1.430E-12  0.0000  5.707E+06  7.659E+07
 13  3  3  4  1.430E-12  0.0000  5.707E+06  7.659E+07
 14  3  1  2  4.633E-10  0.6602  1.088E+03  2.896E+07
 14  3  2  2  1.892E-12  0.0000  5.456E+06  9.573E+07
 14  3  3  4  1.896E-12  0.0000  5.439E+06  9.616E+07
 15  3  1  2  4.972E-10  0.6581  1.329E+03  3.346E+07
 15  3  2  2  2.069E-12  0.0000  6.398E+06  1.073E+08
 15  3  3  4  2.066E-12  0.0000  6.421E+06  1.068E+08
 16  3  1  2  5.511E-10  0.6598  1.492E+03  3.755E+07
 16  3  2  2  2.242E-12  0.0000  7.597E+06  1.149E+08
 16  3  3  4  2.223E-12  0.0000  7.553E+06  1.169E+08
 17  3  1  2  6.038E-10  0.6611  1.670E+03  4.213E+07
 17  3  2  2  2.829E-12  0.0000  7.058E+06  1.456E+08
 17  3  3  4  2.826E-12  0.0000  7.072E+06  1.453E+08
 18  3  1  2  6.557E-10  0.6624  1.868E+03  4.693E+07
 18  3  2  2  3.014E-12  0.0000  8.138E+06  1.583E+08
 18  3  3  4  3.024E-12  0.0000  8.120E+06  1.578E+08
 19  3  1  2  7.052E-10  0.6613  2.094E+03  5.246E+07
 19  3  2  2  3.682E-12  0.0000  7.805E+06  1.875E+08
 19  3  3  4  3.185E-12  0.0000  9.359E+06  1.691E+08
 20  3  1  2  7.848E-10  0.6644  2.173E+03  5.749E+07
 20  3  2  2  3.907E-12  0.0000  8.811E+06  2.034E+08
 20  3  3  4  3.381E-12  0.0000  1.054E+07  1.844E+08
 21  3  1  2  8.463E-10  0.6653  2.355E+03  6.304E+07
 21  3  2  2  4.135E-12  0.0000  9.815E+06  2.227E+08
 21  3  3  4  3.577E-12  0.0000  1.181E+07  1.998E+08
 22  3  1  2  9.040E-10  0.6666  2.565E+03  6.864E+07
 22  3  2  2  4.353E-12  0.0000  1.105E+07  2.366E+08
 22  3  3  4  4.339E-12  0.0000  1.104E+07  2.362E+08
 23  3  1  2  9.483E-10  0.6655  2.859E+03  7.531E+07
 23  3  2  2  5.169E-12  0.0000  1.044E+07  2.777E+08
 23  3  3  4  4.541E-12  0.0000  1.231E+07  2.513E+08
 24  3  1  2  9.718E-10  0.6643  3.285E+03  8.221E+07
 24  3  2  2  5.471E-12  0.0000  1.134E+07  3.040E+08
 24  3  3  4  4.791E-12  0.0000  1.344E+07  2.736E+08
 25  3  1  2  1.065E-09  0.6668  3.327E+03  8.827E+07
 25  3  2  2  5.636E-12  0.0000  1.279E+07  3.137E+08
 25  3  3  4  5.041E-12  0.0000  1.461E+07  2.954E+08
 26  3  1  2  1.186E-09  0.6713  3.253E+03  9.392E+07
 26  3  2  2  6.646E-12  0.0000  1.196E+07  3.701E+08
 26  3  3  4  5.189E-12  0.0000  1.643E+07  3.035E+08
 27  3  1  2  1.181E-09  0.6681  3.839E+03  1.023E+08
 27  3  2  2  6.921E-12  0.0000  1.301E+07  3.953E+08
 27  3  3  4  5.463E-12  0.0000  1.753E+07  3.313E+08
 28  3  1  2  1.259E-09  0.6699  3.991E+03  1.094E+08
 28  3  2  2  7.196E-12  0.0000  1.417E+07  4.195E+08
 28  3  3  4  5.631E-12  0.0000  1.937E+07  3.462E+08
 29  3  1  2  1.249E-09  0.6668  4.697E+03  1.181E+08
 29  3  2  2  7.479E-12  0.0000  1.528E+07  4.471E+08
 29  3  3  4  5.850E-12  0.0000  2.093E+07  3.676E+08
 30  3  1  2  1.381E-09  0.6705  4.543E+03  1.249E+08
 30  3  2  2  8.613E-12  0.0000  1.450E+07  5.094E+08
 30  3  3  4  6.088E-12  0.0000  2.255E+07  3.907E+08
 36  3  1  2  1.674E-09  0.6723  6.836E+03  1.776E+08
 36  3  2  2  1.140E-11  0.0000  1.967E+07  7.300E+08
 36  3  3  4  7.415E-12  0.0000  3.387E+07  5.330E+08
 42  3  1  2  1.926E-09  0.6717  9.982E+03  2.408E+08
 42  3  2  2  1.444E-11  0.0000  2.534E+07  9.888E+08
 42  3  3  4  8.706E-12  0.0000  4.803E+07  6.849E+08
 54  3  1  2  2.883E-09  0.6818  1.355E+04  3.811E+08
 54  3  2  2  2.090E-11  0.0000  3.853E+07  1.655E+09
 54  3  3  4  1.945E-09  1.0138  2.062E+03  2.916E+08
  5  4  1  1  1.998E-09  0.8277  1.269E-02  1.016E+06  0.0901  3.058E+04
  5  4  2  1  1.826E-13  2.0998  6.000E+04  7.873E+05
  5  4  3  3  1.826E-13  2.0998  6.000E+04  7.873E+05
  5  4  4  5  1.826E-13  2.0998  6.000E+04  7.873E+05
  6  4  1  1  2.067E-09  0.8012  1.643E-01  2.172E+06  0.0427  6.341E+04
  6  4  2  1  5.474E-13  1.5292  4.738E+04  2.034E+06
  6  4  3  3  5.474E-13  1.5292  4.738E+04  2.034E+06
  6  4  4  5  5.430E-13  1.5326  4.816E+04  2.031E+06
  7  4  1  1  7.923E-10  0.7768  3.750E+00  3.468E+06  0.0223  7.206E+04
  7  4  2  1  5.052E-12  1.0972  2.830E+03  4.551E+06
  7  4  3  3  5.053E-12  1.0973  2.826E+03  4.549E+06
  7  4  4  5  5.079E-12  1.0968  2.797E+03  4.556E+06
  8  4  1  1  3.955E-09  0.7813  6.821E-01  5.076E+06
  8  4  2  1  5.857E-11  1.0400  6.657E+01  5.982E+06
  8  4  3  3  5.857E-11  1.0400  6.657E+01  5.982E+06
  8  4  4  5  5.857E-11  1.0400  6.657E+01  5.982E+06
  9  4  1  1  3.298E-09  0.7702  2.103E+00  6.441E+06
  9  4  2  1  1.954E-10  1.0263  1.639E+01  7.245E+06
  9  4  3  3  1.954E-10  1.0263  1.639E+01  7.245E+06
  9  4  4  5  2.005E-10  1.0265  1.555E+01  7.233E+06
 10  4  1  1  2.557E-09  0.7601  6.293E+00  8.091E+06
 10  4  2  1  2.383E-10  1.0297  2.093E+01  8.969E+06
 10  4  3  3  2.373E-10  1.0293  2.109E+01  8.994E+06
 10  4  4  5  2.414E-10  1.0284  2.032E+01  9.048E+06
 11  4  1  1  1.654E-09  0.7508  2.276E+01  9.950E+06
 11  4  2  1  3.566E-10  1.0201  2.005E+01  1.027E+07
 11  4  3  3  3.553E-10  1.0203  2.017E+01  1.026E+07
 11  4  4  5  3.553E-10  1.0203  2.017E+01  1.026E+07
 12  4  1  1  1.634E-09  0.7435  3.806E+01  1.205E+07
 12  4  2  1  3.920E-10  1.0223  2.790E+01  1.213E+07
 12  4  3  3  4.056E-10  1.0233  2.558E+01  1.215E+07
 12  4  4  5  3.989E-10  1.0231  2.601E+01  1.227E+07
 13  4  1  1  1.578E-09  0.7394  6.157E+01  1.427E+07
 13  4  2  1  3.975E-10  1.0142  4.906E+01  1.383E+07
 13  4  3  3  3.975E-10  1.0142  4.906E+01  1.383E+07
 13  4  4  5  4.000E-10  1.0140  4.853E+01  1.383E+07
 14  4  1  1  1.851E-09  0.7384  6.906E+01  1.644E+07
 14  4  2  1  5.174E-10  1.0173  4.276E+01  1.592E+07
 14  4  3  3  4.550E-10  1.0159  5.535E+01  1.608E+07
 14  4  4  5  4.855E-10  1.0165  4.778E+01  1.596E+07
 15  4  1  1  1.543E-09  0.7315  1.330E+02  1.926E+07
 15  4  2  1  3.021E-10  1.0073  2.140E+02  1.789E+07
 15  4  3  3  3.021E-10  1.0073  2.140E+02  1.789E+07
 15  4  4  5  3.061E-10  1.0074  2.082E+02  1.788E+07
 16  4  1  1  1.740E-09  0.7303  1.494E+02  2.193E+07
 16  4  2  1  4.072E-10  1.0094  1.609E+02  2.028E+07
 16  4  3  3  4.072E-10  1.0094  1.609E+02  2.028E+07
 16  4  4  5  4.288E-10  1.0098  1.449E+02  2.023E+07
 17  4  1  1  2.027E-09  0.7307  1.541E+02  2.470E+07
 17  4  2  1  2.360E-12  0.0000  7.878E+06  7.295E+07
 17  4  3  3  2.360E-12  0.0000  7.878E+06  7.295E+07
 17  4  4  5  5.157E-10  1.0116  1.343E+02  2.285E+07
 18  4  1  1  2.165E-09  0.7307  1.801E+02  2.753E+07
 18  4  2  1  2.562E-12  0.0000  8.879E+06  8.151E+07
 18  4  3  3  2.562E-12  0.0000  8.879E+06  8.151E+07
 18  4  4  5  2.547E-12  0.0000  8.976E+06  8.047E+07
 19  4  1  1  2.224E-09  0.7299  2.212E+02  3.069E+07
 19  4  2  1  2.294E-09  1.0043  1.396E+01  2.746E+07
 19  4  3  3  1.966E-09  1.0039  1.841E+01  2.784E+07
 19  4  4  5  1.865E-09  1.0038  2.051E+01  2.785E+07
 20  4  1  1  2.421E-09  0.7278  2.438E+02  3.424E+07
 20  4  2  1  3.348E-12  0.0000  9.589E+06  1.064E+08
 20  4  3  3  3.376E-12  0.0000  9.460E+06  1.079E+08
 20  4  4  5  2.856E-09  1.0049  1.108E+01  3.072E+07
 21  4  1  1  2.253E-09  0.7253  3.425E+02  3.802E+07
 21  4  2  1  3.566E-12  0.0000  1.069E+07  1.160E+08
 21  4  3  3  3.550E-12  0.0000  1.079E+07  1.148E+08
 21  4  4  5  3.188E-10  1.0051  1.147E+03  3.415E+07
 22  4  1  1  2.463E-09  0.7249  3.638E+02  4.164E+07
 22  4  2  1  4.365E-12  0.0000  9.777E+06  1.436E+08
 22  4  3  3  3.756E-12  0.0000  1.200E+07  1.242E+08
 22  4  4  5  3.773E-12  0.0000  1.192E+07  1.248E+08
 23  4  1  1  2.660E-09  0.7253  3.897E+02  4.538E+07
 23  4  2  1  4.534E-12  0.0000  1.113E+07  1.502E+08
 23  4  3  3  4.568E-12  0.0000  1.101E+07  1.515E+08
 23  4  4  5  3.986E-12  0.0000  1.318E+07  1.354E+08
 24  4  1  1  2.747E-09  0.7251  4.436E+02  4.921E+07
 24  4  2  1  4.783E-12  0.0000  1.221E+07  1.619E+08
 24  4  3  3  4.818E-12  0.0000  1.208E+07  1.635E+08
 24  4  4  5  4.191E-12  0.0000  1.455E+07  1.447E+08
 25  4  1  1  2.589E-09  0.7216  5.887E+02  5.400E+07
 25  4  2  1  5.067E-12  0.0000  1.333E+07  1.737E+08
 25  4  3  3  5.082E-12  0.0000  1.315E+07  1.776E+08
 25  4  4  5  4.417E-12  0.0000  1.584E+07  1.572E+08
 26  4  1  1  3.322E-09  0.7264  4.563E+02  5.746E+07
 26  4  2  1  5.937E-12  0.0000  1.250E+07  2.061E+08
 26  4  3  3  5.229E-12  0.0000  1.481E+07  1.837E+08
 26  4  4  5  4.511E-12  0.0000  1.810E+07  1.600E+08
 27  4  1  1  3.885E-09  0.7301  4.100E+02  6.101E+07
 27  4  2  1  6.172E-12  0.0000  1.377E+07  2.163E+08
 27  4  3  3  6.151E-12  0.0000  1.385E+07  2.149E+08
 27  4  4  5  4.730E-12  0.0000  1.962E+07  1.717E+08
 28  4  1  1  3.531E-09  0.7260  5.650E+02  6.627E+07
 28  4  2  1  6.464E-12  0.0000  1.480E+07  2.330E+08
 28  4  3  3  6.464E-12  0.0000  1.480E+07  2.330E+08
 28  4  4  5  4.934E-12  0.0000  2.126E+07  1.833E+08
 29  4  1  1  3.862E-09  0.7272  5.631E+02  7.100E+07
 29  4  2  1  7.414E-12  0.0000  1.419E+07  2.650E+08
 29  4  3  3  6.695E-12  0.0000  1.619E+07  2.446E+08
 29  4  4  5  5.110E-12  0.0000  2.324E+07  1.933E+08
 30  4  1  1  4.233E-09  0.7283  5.568E+02  7.545E+07
 30  4  2  1  7.737E-12  0.0000  1.522E+07  2.825E+08
 30  4  3  3  7.025E-12  0.0000  1.718E+07  2.639E+08
 30  4  4  5  5.320E-12  0.0000  2.502E+07  2.043E+08
 36  4  1  1  4.645E-09  0.7261  1.018E+03  1.083E+08
 36  4  2  1  1.038E-11  0.0000  2.047E+07  4.098E+08
 36  4  3  3  9.460E-12  0.0000  2.311E+07  3.801E+08
 36  4  4  5  5.338E-10  1.0058  5.350E+03  9.595E+07
 42  4  1  1  6.974E-09  0.7318  9.622E+02  1.438E+08
 42  4  2  1  1.476E-11  0.0000  2.284E+07  6.132E+08
 42  4  3  3  1.237E-11  0.0000  2.866E+07  5.372E+08
 42  4  4  5  9.789E-10  1.0089  3.113E+03  1.288E+08
 54  4  1  1  1.052E-08  0.7363  1.319E+03  2.321E+08
 54  4  2  1  2.285E-11  0.0000  3.226E+07  1.080E+09
 54  4  3  3  1.939E-11  0.0000  3.997E+07  9.402E+08
 54  4  4  1  1.153E-11  0.0000  7.197E+07  1.270E+09
  6  5  1  2  2.995E-09  0.7849  6.670E-03  1.943E+06  0.1597  4.955E+04
  6  5  2  4  2.238E-11  0.8637  1.536E+01  1.216E+06  0.2911  5.139E+04
  6  5  3  2  6.112E-14  5.4499  1.099E+05  3.030E+05  3.4184  2.199E+04
  6  5  4  4  6.112E-14  5.4499  1.099E+05  3.030E+05  3.4184  2.199E+04
  6  5  5  6  6.138E-14  5.3944  1.090E+05  3.043E+05  3.3655  2.217E+04
  7  5  1  2  2.410E-09  0.7948  1.231E-01  3.016E+06  0.0774  1.016E+05
  7  5  2  4  2.490E-11  0.8288  2.281E+02  2.363E+06  0.1574  1.035E+05
  7  5  3  2  7.111E-13  1.2650  1.715E+04  3.044E+06  0.2973  3.818E+04
